source,listing_id,title,price,currency,year,fuel_type,transmission,creator,sector,mileage,brand,model,door_count,origin,first_owner,fiscal_power,condition,equipment,seller_city,image_folder,url,publication_date
avito,77968958,Toyota Rav4,220000,DH,2016,Hybride,Automatique,Adam Adam,Casablanca,99000,Toyota,RAV-4,5,WW au Maroc,Non,14 CV,Excellent,"À vendre Toyota RAV4 Hybride de 2016 en excellent état.

- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Toit ouvrant
- Sièges en cuir
- Radar et caméra de recul
- Vitres électriques
- ABS, ESP
- Régulateur et limiteur de vitesse
- CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
- Boite de vitesses automatique
- Origine WW au Maroc
- 5 portes
- Puissance fiscale 14 CV

Contactez-moi pour plus d'informations.",Casablanca,,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Toyota_Rav4_58455266.htm,2026-08-13 12:30:04
avito,77968948,Volvo S60 série limitée R-design,173000,DH,2018,Diesel,Automatique,particulier,Temara,158000,Volvo,S60,5,WW au Maroc,Oui,8 CV,Excellent,"Cause double emploi je mets en vente une belle Volvo S60 série limitée R-design diesel en très bon état.
Visible sur Rabat temara 
Intermédiaires et samsara s'abstenir.",Temara,,https://www.avito.ma/fr/wifak/voitures_d_occasion/Volvo_S60_série_limitée_R_design_58455264.htm,2026-08-13 12:30:03
avito,76852936,Échange xtreme,,DH,2023,Diesel,Automatique,Auto Abdebari,Tanger,31000,Volkswagen,T-Roc,5,WW au Maroc,Non,8 CV,Très bon,"Échange xtreme
Modèle / 2023
Ww maroc
Km / 32000 👌🏾
Matricule Rabat",Tanger,,https://www.avito.ma/fr/ahlane/voitures_d_occasion/Échange_xtreme_57413047.htm,2026-08-13 12:30:03
avito,77780159,Audi Q5 Diesel Automatique 2024 à El Jadida,,DH,2024,Diesel,Automatique,SAIY LINE AUTO,El Jadida,58000,Audi,Q5,5,Dédouanée,Oui,8 CV,Excellent,"Je propose à la vente une Audi Q5 Diesel Automatique de 2024 en excellent état, dédouanée et première main.

- Kilométrage : 58 000 km
- Boîte de vitesses : Automatique
- Carburant : Diesel
- Nombre de portes : 5
- Jantes aluminium
- Airbags
- Climatisation
- Toit ouvrant
- Système de navigation GPS
- Sièges en cuir
- Radar et caméra de recul
- ESP et ABS
- Vitres électriques
- Régulateur et limiteur de vitesse
- Ordinateur de bord
- Lecteur CD MP3 Bluetooth
- Verrouillage centralisé à distance

Contactez-moi pour plus d'informations.",El Jadida,,https://www.avito.ma/fr/centre/voitures_d_occasion/Audi_Q5_Diesel_Automatique_2024_à_El_Jadida_58278669.htm,2026-08-13 11:48:14
avito,77446186,GLA 200 distinctive 2021,350000,DH,2021,Diesel,Automatique,Hicham,Agadir,76000,Mercedes-Benz,MB,5,WW au Maroc,Oui,8 CV,Excellent,Mercedes GLA 200 Distinctive modèle 2021. Excellent état. Presque neuve.,Agadir,,https://www.avito.ma/fr/agadir/voitures_d_occasion/GLA_200_distinctive_2021_57964197.htm,2026-08-12 22:54:37
avito,77537323,Jeep Cherokee Limited Diesel 1ère Main 2021 78k km,193000,DH,2021,Diesel,Automatique,Jaafari,Casablanca,78000,Jeep,Cherokee,5,WW au Maroc,Oui,9 CV,Excellent,"Je vends Jeep Cherokee Limited Diesel pack night eagle 1ère Main 2021 78k km, full option, excellent état comme neuve, double toit panoramique ouvrant / distronic assistance au freinage et cruise adaptatif / siège cuir ventilé et chauffant / coffre électrique / rétro rabattable / GPS / 4 modes de conduite ... très très belle voiture pour plus d'infos contactez-moi.",Casablanca,,https://www.avito.ma/fr/bourgogne/voitures_d_occasion/Jeep_Cherokee_Limited_Diesel_1ère_Main_2021_78k_km_58049813.htm,2026-08-12 15:28:34
avito,75547363,Peugeot 508,,DH,2023,Diesel,Automatique,Auto Sahara,Salé,88000,Peugeot,508,5,WW au Maroc,Oui,8 CV,Neuf,Peugeot 508 toutes options modèle 2023,Salé,,https://www.avito.ma/fr/tabriquet/voitures_d_occasion/Peugeot_508_56275915.htm,2026-08-13 12:29:57
avito,77968979,BMW X1 Diesel 2019 Automatique à Agadir,23,DH,2019,Diesel,Automatique,UrbanDeal,Agadir,147000,BMW,X1,5,N/A,N/A,8 CV,Très bon,"À vendre BMW X1 de 2019 en très bon état.
- Kilométrage : 147000 km
- Carburant : Diesel
- Boîte de vitesses : Automatique
- Nombre de portes : 5
- Marque : BMW
- Modèle : X1
Contactez-moi pour plus d'informations.",Agadir,,https://www.avito.ma/fr/agadir/voitures_d_occasion/BMW_X1_Diesel_2019_Automatique_à_Agadir_58455261.htm,2026-08-13 12:29:55
avito,77239411,Mitsubishi L200 Modèle 2022 double cabine,,DH,2019,Diesel,Manuelle,AUTO ABDO,Casablanca,120000,Mitsubishi,L200,5,WW au Maroc,Oui,10 CV,Neuf,"Mitsubishi L200 Modèle 2022 double cabine
4x4 toute option dariba 650 dh",Casablanca,,https://www.avito.ma/fr/errahma/voitures_d_occasion/Mitsubishi_L200_Modèle_2022_double_cabine_57773997.htm,2026-08-13 12:29:52
avito,75484020,Touareg diesl,105000,DH,2013,Diesel,Automatique,LAVAGE AUTO SAAD,Casablanca,280000,Volkswagen,Touareg,5,WW au Maroc,Non,12 CV,Très bon,Voiture trai bon etat  12/2013,Casablanca,,https://www.avito.ma/fr/2_mars/voitures_d_occasion/Touareg_diesl_56223315.htm,2026-08-13 12:26:41
avito,77306744,BMW X3 pack M Diesel Automatique 2022,,DH,2022,Diesel,Automatique,GC AUTO,Fès,87000,BMW,X3,5,Dédouanée,Non,8 CV,Excellent,"BMW X3 
pack M 
Diesel 
Automatique 
2022 dédouaner 2025",Fès,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/BMW_X3_pack_M_Diesel_Automatique_2022_57836122.htm,2026-08-13 12:29:05
avito,77934107,Jetta 2018,170000,DH,2018,Diesel,Automatique,Amine ,Azemmour,169000,Volkswagen,Jetta,5,WW au Maroc,Non,8 CV,Bon,"Volkswagen Jetta modèle 2018 en bon état.
- Moteur diesel 8 chevaux
- Boîte de vitesses automatique
- 5 portes
- Jantes en aluminium
- Airbags
- Climatisation
- Toit ouvrant
- Sièges en cuir
- Caméra arrière
- Vitres électriques
- Système de freinage antiblocage (ABS)
- Contrôle électronique de stabilité (ESC)
- Régulateur de vitesse adaptatif
- Limiteur de vitesse
- CD MP3 Bluetooth
- Achetée au Maroc
Contactez-moi pour plus de détails.",Azemmour,,https://www.avito.ma/fr/azemmour/voitures_d_occasion/Jetta_2018_58422740.htm,2026-08-13 12:29:04
avito,77582795,Renault Clio Diesel Manuelle 2024 à Tanger,,DH,2024,Diesel,Manuelle,Auto Abdebari,Tanger,90000,Renault,Clio,5,WW au Maroc,Oui,6 CV,Très bon,"Clio 5 esprit alpine
Modèle / 2024
Km / 90000
1ère main 
Taman 20.5",Tanger,,https://www.avito.ma/fr/ahlane/voitures_d_occasion/Renault_Clio_Diesel_Manuelle_2024_à_Tanger_58092537.htm,2026-08-13 12:29:02
avito,77719165,Dacia Logan 2021 toutes options,138000,DH,2021,Diesel,Manuelle,Abdo cars,Casablanca,50000,Dacia,Logan,5,N/A,Oui,6 CV,Très bon,"Je vends une Dacia Logan de 2021 en très bon état, première main.
- Jantes aluminium
- Climatisation
- Système de navigation GPS
- Radar et caméra de recul
- Vitres électriques
- Régulateur et limiteur de vitesse
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
- Puissance fiscale 6 CV
- Carburant Diesel
- Boîte de vitesses Manuelle
- 5 portes
Contactez-moi pour plus d'informations.",Casablanca,,https://www.avito.ma/fr/oulfa/voitures_d_occasion/Dacia_Logan_2021_toutes_options_58221601.htm,2026-08-13 12:28:55
avito,75388751,Clio diesel,123000,DH,2021,Diesel,Manuelle,LAVAGE AUTO SAAD,Casablanca,130000,Renault,Clio,5,WW au Maroc,Non,6 CV,Très bon,Voiture bon état,Casablanca,,https://www.avito.ma/fr/2_mars/voitures_d_occasion/Clio_diesel_56146280.htm,2026-08-13 12:25:51
avito,76483888,Kia cee'd automatique,215000,DH,2023,Diesel,Automatique,AUTO DOUBLE VOIE ,Kénitra,52000,Kia,Ceed,5,WW au Maroc,Oui,6 CV,Très bon,"Kia cee'd diesel 1.6 modèle 2023 première main, vignette 700 dhs puissance réelle 136 chv. toutes options, boite automatique 7 Rapports avec palettes changement de vitesse au volant, jantes Aluminiums, climatisation, 4 vitres électriques, Rétroviseurs électriques, 3 modes de conduite, volant cuir assisté multifonctions, allumage des feux et essuie-glace automatique, Écran Tactil Android avec Bluetooth, GPS et caméra de recul, Voiture très propre peinture originale jamais accidentée.
POSSIBILITÉ DE REPRISE.",Kénitra,,https://www.avito.ma/fr/al_maghrib_al_arabi/voitures_d_occasion/Kia_cee_d_automatique_57086796.htm,2026-08-13 12:26:49
avito,77822087,Volkswagen Golf 8 GTD,,DH,2021,Diesel,Automatique,Auto Ali,Rabat,100000,Volkswagen,Golf 8,5,Importée neuve,Oui,8 CV,Très bon,Volkswagen Golf 8 GTD toutes options très bon état pour plus d'informations contactez-moi,Rabat,,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Volkswagen_Golf_8_GTD_58317897.htm,2026-08-13 12:28:36
avito,77389149,BMW Série 2 Diesel Automatique 2020 à Mohammedia,,DH,2020,Diesel,Automatique,Maison Occaz ,Mohammedia,218528,BMW,Série 2,5,Dédouanée,N/A,6 CV,Très bon,"Je vends une BMW Série 2 Diesel Automatique de 2020, en très bon état.

- Kilométrage : 218 528 km
- Jantes aluminium
- Airbags
- Seuils de porte M
- Projecteurs LED
- Eclairage d'ambiance
- Climatisation
- Système de navigation GPS
- Sièges en cuir
- Radar et caméra de recul
- Vitres électriques
- ABS et ESP
- Régulateur et limiteur de vitesse
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
- Marque : BMW
- Modèle : Série 2
- Année-Modèle : 2020
- Puissance fiscale : 6 CV
- Type de carburant : Diesel
- Boite de vitesses : Automatique
- Origine : Dédouanée
- Nombre de portes : 5

Contactez-moi pour plus d'informations.",Mohammedia,,https://www.avito.ma/fr/corniche/voitures_d_occasion/BMW_Série_2_Diesel_Automatique_2020_à_Mohammedia_57912030.htm,2026-08-13 12:25:31
avito,76925343,Volkswagen Passat B8 2018 diesel à Rabat,169000,DH,2018,Diesel,Automatique,Lahbari Auto ,Rabat,185000,Volkswagen,Passat,5,Dédouanée,Oui,8 CV,Excellent,"Je mets en vente ma Volkswagen Passat B8 modèle 2018., en très bon état. Véhicule puissant et fiable, idéal pour le tout-terrain et la route.
Détails :
 • Modèle : Volkswagen Passat B8
 • Année : 2018
 • Carburant : Diesel
 • Boîte de vitesses : Automatique
 • Puissance fiscale : 8 CV
 • Kilométrage : 185.000km
 • Vignette : 1500 DH
 • État : Très bon état, toutes options,",Rabat,,https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Volkswagen_Passat_B8_2018_diesel_à_Rabat_57480333.htm,2026-08-13 12:28:28
avito,77139576,BYD SEAL DM-I PLUS,405000,DH,2026,Hybride,Automatique, Gotha Motors,Casablanca,N/A,BYD,Seal,5,Importée neuve,Oui,9 CV,Neuf,GOTHA MOTORS METS EN VENTE BYD SEAL DM-i PLUS importé NEUF pour plus d'informations consultez NOUS MERCI,Casablanca,,https://www.avito.ma/fr/californie/voitures_d_occasion/BYD_SEAL_DM_I_PLUS_57680476.htm,2026-08-13 12:25:12
avito,77968937,Dar Boaza Casablanca,94000,DH,2016,Diesel,Manuelle,عبد الحميد,Casablanca,150,Peugeot,301,5,WW au Maroc,Non,6 CV,Excellent,"Je mets en vente une voiture Peugeot 301 modèle 2016 en excellent état.
- Jantes en aluminium
- Airbags
- Vitres électriques
- Système ABS
- ESP (Contrôle électronique de stabilité)
- Régulateur de vitesse
- Limiteur de vitesse
- CD/MP3/Bluetooth
- Verrouillage centralisé à distance
- Puissance fiscale : 6 CV
- Type de carburant : Diesel
- Boîte de vitesses : Manuelle
- Droits de douane : Achetée au Maroc
- Nombre de portes : 5
Contactez-moi pour plus de détails.",Casablanca,,https://www.avito.ma/fr/oulfa/voitures_d_occasion/Dar_Boaza_Casablanca_58455241.htm,2026-08-13 12:28:02
avito,77088531,Citroen Berlingo diesel 2022,142000,DH,2022,Diesel,Manuelle,choaib,Casablanca,83000,Citroën,Berlingo,5,WW au Maroc,Non,6 CV,Excellent,"Citroen Berlingo diesel modèle fin 2022, climatisé centralisé, vitres électriques, limiteur de vitesse, 2 portes arrière, 1 porte coulissante droite. Moteur, salon et carrosserie en excellent état. Prix négociable. Possibilité de reprise.",Casablanca,,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Citroen_Berlingo_diesel_2022_57631791.htm,2026-08-13 12:28:01
avito,77789769,Nissan Juke Essence Automatique 2022 à Casablanca,175000,DH,2022,Essence,Automatique, Ultra coche,Casablanca,100000,Nissan,Juke,5,WW au Maroc,Oui,6 CV,Excellent,"ULTRA COCHE vous propose Nissan Juke Tekna 2022 Essence Automatique en excellent état intérieur et extérieur. Le véhicule a été évalué et expertisé totalement et ne fait objet d’aucun accident, et Aucun frais à prévoir, avec un service complet et soigné.

💼 vidange gratuite, frais de dossier offerts.

🔁 Reprise possible de votre ancien véhicule (jamais accidenté)

🔑 ULTRA COCHE – L’excellence du service après-vente.

Visible immédiatement. Contact par message ou appel pour visite et essai.

📞 Contactez nous dès maintenant ou passez nous voir au showroom pour découvrir ce modèle.

🎁 ULTRA COCHE. Ne laissez pas passer cette opportunité",Casablanca,,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Nissan_Juke_Essence_Automatique_2022_à_Casablanca_58287664.htm,2026-08-13 12:25:56
avito,76894834,Jeep Wrangler SAHARA Hybride Automatique 2022,,DH,2022,Hybride,Automatique,NT MOTORS LUXURY,Casablanca,27500,Jeep,Wrangler,5,Dédouanée,Oui,11 CV,Excellent,"Jeep wrangler SAHARA HYBRID ESS
Dédouanement 2024
Très faible KM
État irréprochable ,",Casablanca,,https://www.avito.ma/fr/californie/voitures_d_occasion/Jeep_Wrangler_SAHARA_Hybride_Automatique_2022_57451950.htm,2026-08-13 12:25:47
avito,77656002,Tiguan 7 places,,DH,2020,Diesel,Automatique,Auto Abdebari,Tanger,128000,Volkswagen,Tiguan,5,Dédouanée,Non,8 CV,Très bon,"Tiguan
Modèle / 2019/11
Douane 2026
Km 128000
7 places",Tanger,,https://www.avito.ma/fr/ahlane/voitures_d_occasion/Tiguan_7_places_58161843.htm,2026-08-13 12:27:40
avito,77371724,Citroen C4 Diesel 2024 à Rabat,,DH,2024,Diesel,Automatique,Maamoura,Rabat,38000,Citroën,C4,5,WW au Maroc,Oui,6 CV,Excellent,"Citroen C4 diesel modèle fin 2024 version Shine plus toute option (1er main) (KLM 39000) suivi à la maison, j’accepte reprise disponible à Salé el jadida.",Rabat,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Citroen_C4_Diesel_2024_à_Rabat_57895882.htm,2026-08-13 12:25:37
avito,77078811,Porsche Cayenne,,DH,2012,Essence,Automatique,AUTO MAAZOUZI ,Rabat,120000,Porsche,Cayenne,5,Importée neuve,Oui,20 CV,Excellent,Porsche Cayenne S V8 essence importée full option,Rabat,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Porsche_Cayenne_57622566.htm,2026-08-13 12:27:25
avito,77751829,BMW X3 20d X drive Pack M,370000,DH,2022,Diesel,Automatique,Omar,Fès,108000,BMW,X3,5,WW au Maroc,Oui,8 CV,Excellent,"BMW X3 20d X drive Pack M
Moteur 8 cv sans adblue 
Modèle : fin 2021
Km : 108 000 km
Vidanges maison 
Sièges cuir, Jantes 19 pouces, 4 pneus neufs…
Aucun frais à prévoir",Fès,,https://www.avito.ma/fr/agdal/voitures_d_occasion/BMW_X3_20d_X_drive_Pack_M_58252206.htm,2026-08-13 12:27:20
avito,77890835,Skoda Karoq dédouanée 2024,250000,DH,2019,Diesel,Automatique,adil,Bouznika,180000,Skoda,Karoq,5,Dédouanée,Non,6 CV,Excellent,"À vendre Skoda Karoq dédouanée en excellent état.
- Année-Modèle : 2019
- Motorisation : Diesel
- Boîte de vitesses : Automatique
- Puissance fiscale : 6 CV
- Options : Jantes aluminium, Airbags, Climatisation, Système de navigation GPS, Radar de recul, Vitres électriques, ABS, ESP, Régulateur de vitesse, Limiteur de vitesse, Verrouillage centralisé à distance
- État : Excellent
- Origine : Dédouanée
- Nombre de portes : 5
Contactez-moi pour plus d'informations.",Bouznika,,https://www.avito.ma/fr/bouznika/voitures_d_occasion/Skoda_Karoq_dédouanée_2024_58382056.htm,2026-08-13 12:27:15
avito,77933968,Kia Niro 2024 Première main à vendre,240000,DH,2024,Hybride,Automatique,Asmae ,Casablanca,20500,Kia,Niro,5,WW au Maroc,Oui,6 CV,Excellent,"Je vends une Kia Niro 2024 première main en excellent état.
- Marque Kia
- Modèle Niro
- Année-Modèle 2024
- Carburant Hybride
- Boite de vitesses Automatique
- Puissance fiscale 6 CV
- Origine WW au Maroc
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Radar de recul
- Caméra de recul
- Vitres électriques
- ABS ESP
- Régulateur et limiteur de vitesse
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
- Nombre de portes 5
- Première main
Contactez-moi pour plus d'informations.",Casablanca,,https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/Kia_Niro_2024_Première_main_à_vendre_58422616.htm,2026-08-13 12:27:14
avito,77540160,C3 bien 2020,,DH,2019,Diesel,Manuelle,ABDALLAH JEMOUA,Temara,200000,Citroën,C3,5,WW au Maroc,Oui,6 CV,Excellent,"Citroën C3 modèle 2019 décembre à vendre.
- Première utilisation au Maroc
- Moteur diesel, 6 chevaux fiscaux
- Boîte manuelle
- 5 portes
- Airbags
- Climatisation
- Système de navigation GPS
- Radar et caméra arrière
- Vitres électriques
- Système antiblocage des freins ABS
- Contrôle électronique de stabilité ESP
- Régulateur et limiteur de vitesse
- Lecteur CD/MP3/Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
Contactez-moi pour plus d'informations.",Temara,,https://www.avito.ma/fr/riad_oulad_mtaa/voitures_d_occasion/C3_bien_2020_58052423.htm,2026-08-13 12:27:10
avito,77968938,MERCEDES 220 dédouanée 2010,48000,DH,1997,Diesel,Manuelle,الخليل,Tan-Tan,N/A,Mercedes-Benz,220,5,Dédouanée,Non,8 CV,Bon,Mercedes modèle 1997 dédouanée 2010 à vendre,Tan-Tan,,https://www.avito.ma/fr/tan_tan/voitures_d_occasion/MERCEDES_220_dédouanée_2010_58455236.htm,2026-08-13 12:27:06
avito,77968944,Renault Megane Automatique,145000,DH,2019,Diesel,Automatique,arr,Casablanca,N/A,Renault,Megane,5,WW au Maroc,N/A,6 CV,N/A,Automatique clim digital jantes aluminium limiteurs et régulateur de vitesse assistée 4 vitres électriques centralisée les phares secours... jamais accidentée,Casablanca,,https://www.avito.ma/fr/oulfa/voitures_d_occasion/Renault_Megane_Automatique_58455232.htm,2026-08-13 12:27:02
avito,76088337,Fiat 500 Automatique,83000,DH,2013,Essence,Automatique,LAVAGE AUTO SAAD,Casablanca,170000,Fiat,500,5,WW au Maroc,Non,7 CV,Très bon,Voiture très bon état,Casablanca,,https://www.avito.ma/fr/2_mars/voitures_d_occasion/Fiat_500_Automatique_56734976.htm,2026-08-13 12:24:02
avito,76527036,MERCEDES GLC 300d,,DH,2024,Diesel,Automatique,R&N luxury car,Casablanca,50000,Mercedes-Benz,Classe GLC,5,Importée neuve,Oui,8 CV,Excellent,R&N luxury car entreprise spécialisée en vente et achat et reprise de voiture de luxe vous propose cette magnifique MERCEDES GLC 300d import neuf avec faible km avec une garantie et frais d'immatriculation gratuit POSSIBILITÉS DE FINANCEMENT (CRÉDIT) pour plus dinfo n'hésite pas de nous contacter ou de nous rejoindre au showroom sur waze ou google maps R&N luxury car.,Casablanca,,https://www.avito.ma/fr/roches_noires/voitures_d_occasion/MERCEDES_GLC_300d_57123766.htm,2026-08-13 12:26:53
avito,76156496,Range Rover modèle 2017 tout option,225000,DH,2017,Diesel,Automatique,Abdo cars,Casablanca,170000,Land Rover,Range Rover,5,Importée neuve,Oui,8 CV,Très bon,"Je propose à la vente ce Range Rover de 2017, tout options et en très bon état.
- Marque : Land Rover
- Modèle : Range Rover
- Année-Modèle : 2017
- Puissance fiscale : 8 CV
- Carburant : Diesel
- Boite de vitesses : Automatique
- Origine : Importée neuve
- Première main
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Sièges cuir
- Radar de recul
- Caméra de recul
- Vitres électriques
- ABS
- ESP
- Régulateur de vitesse
- Limiteur de vitesse
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
- 5 portes
Contactez-moi pour plus d'informations.",Casablanca,,https://www.avito.ma/fr/oulfa/voitures_d_occasion/Range_Rover_modèle_2017_tout_option_56795668.htm,2026-08-13 12:26:53
avito,76408749,Jeep Cherokee diesel 8chvx,158000,DH,2018,Diesel,Automatique,Auto BENHADDOUCH,Rabat,180000,Jeep,Cherokee,5,WW au Maroc,Non,8 CV,Très bon,"Slm, jeep Cherokee diesel 8chvx modèle 2018 kilomètres 171000 tt options jamais accidenté
Pour plus d'informations svp contacter moi disponible à rabat yaacoub Al mansor ,",Rabat,,https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Jeep_Cherokee_diesel_8chvx_57020913.htm,2026-08-13 12:26:31
avito,77968919,Golf 7 pack 7.5gtd,,DH,2014,Diesel,Manuelle,Much Much,Agadir,N/A,Volkswagen,Golf 7,5,Dédouanée,N/A,7 CV,Très bon,"Année : 2014 (DED 2017)
• Modèle : Golf 7
• Motorisation : 1.6L TDI
• Finition : Pack 7.5 GTD
• Transmission : Manuelle
• Couleur : Noir

ÉQUIPEMENTS & OPTIONS
* Radar de stationnement
* Frein à main électrique
* Sièges cuir chauffants
* Pack 7.5 GTD
* Climatisation automatique
* Écran tactile avec carplay
* Volant multifonction
* Vitres 4 électriques
*Jantes 18 GTD",Agadir,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Golf_7_pack_7_5gtd_58455217.htm,2026-08-13 12:26:03
avito,77968921,Qashqai 7 places,138000,DH,2013,Diesel,Manuelle,Reda,Azemmour,230600,Nissan,Qashqai,5,Importée neuve,Non,6 CV,Bon,"Qashqai+2 à vendre :
7 places 
6 chevaux 
climatisation 
4 vitres électriques 
jantes aluminium 
toit panoramique 
km 230600
volant multifonctions 
limiteur/ régulateur de vitesse 
caméra de recul 
",Azemmour,,https://www.avito.ma/fr/azemmour/voitures_d_occasion/Qashqai_7_places_58455215.htm,2026-08-13 12:26:03
avito,77968916,Golf 99 douane 2008,57000,DH,1999,Essence,Manuelle,سعيد محمد ,Fès,N/A,Volkswagen,Golf 4,5,N/A,Non,8 CV,N/A,Golf 99 douane 2008,Fès,,https://www.avito.ma/fr/laayoun/voitures_d_occasion/Golf_99_douane_2008_58455214.htm,2026-08-13 12:26:02
avito,77934003,POLARIS SPORTSMAN 1000xp S,165000,DH,2022,Essence,Automatique,Simo,Salé,6500,Polaris,Sportman,N/A,Importée neuve,Oui,5 CV,Très bon,"À vendre Polaris Sportsman 1000xp S de 2022, en très bon état et première main, importé neuf.
- 4 roues
- Modèle 2022
- Importé neuf
- Première main
- Très bon état
Disponible à Hay Salam, Salé. Contactez-moi pour plus d'informations.",Salé,,https://www.avito.ma/fr/hay_salam/voitures_d_occasion/POLARIS_SPORTSMAN_1000xp_S_58422647.htm,2026-08-13 12:25:50
avito,76475649,Mercedes Classe E 220d Cabriolet 2019 pack AMG,540000,DH,2019,Diesel,Automatique,Fayçal,Casablanca,130000,Mercedes-Benz,Classe E,3,Importée neuve,N/A,8 CV,Excellent,"Mercedes-Benz Classe E 220d Coupe Cabriolet 2019
130 000 Km
Full options Pack AMG
Importe neuf",Casablanca,,https://www.avito.ma/fr/2_mars/voitures_d_occasion/Mercedes_Classe_E_220d_Cabriolet_2019_pack_AMG_57079271.htm,2026-08-13 09:35:00
avito,77846311,Audi Q3 Sportback 200ch 40TDI 2026,,DH,2026,Diesel,Automatique,C-Cars RR,Kénitra,N/A,Audi,Q3,5,Importée neuve,Oui,8 CV,Neuf,"Je vends une Audi Q3 Sportback 200ch 40TDI de 2026, neuve et importée.

- Kilométrage : 0 km
- Carburant : Diesel
- Boîte de vitesses : Automatique
- Puissance fiscale : 8 CV
- Première main : Oui
- Origine : Importée neuve
- Nombre de portes : 5
- Jantes aluminium
- Système de navigation GPS
- Sièges en cuir
- Régulateur de vitesse
- Verrouillage centralisé à distance
- Vitres électriques
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- ESP ABS
- Limiteur de vitesse
- Caméra de recul
- Radar de recul
- Toit ouvrant
- Climatisation
- Airbags

Contactez-moi pour plus d'informations.",Kénitra,,https://www.avito.ma/fr/centre/voitures_d_occasion/Audi_Q3_Sportback_200ch_40TDI_2026_58340590.htm,2026-08-12 17:59:14
avito,77900848,Peugeot 107 très chic et économique,73000,DH,2012,Essence,Manuelle,Touaf Mustapha ,Casablanca,74600,Peugeot,107,5,WW au Maroc,Non,6 CV,Très bon,"Je vends une Peugeot 107 de 2012 en très bon état.
- Marque : Peugeot
- Modèle : 107
- Année-Modèle : 2012
- Type de carburant : Essence
- Boite de vitesses : Manuelle
- Puissance fiscale : 6 CV
- Origine : WW au Maroc
- Nombre de portes : 5
- Climatisation : oui
- Vitres électriques : oui
- ABS : oui
- Airbags : oui
Contactez-moi pour plus d'informations.",Casablanca,,https://www.avito.ma/fr/casablanca/voitures_d_occasion/Peugeot_107_très_chic_et_économique_58391577.htm,2026-08-12 17:55:03
avito,77968920,Mercedes 190 Diesel 2.5,60000,DH,1992,Diesel,Manuelle,Tarik,Casablanca,400000,Mercedes-Benz,190,N/A,Dédouanée,N/A,10 CV,Excellent,"À vendre Mercedes-Benz 190 de 1992 en excellent état, dédouanée 2010.
- Jantes aluminium
- Toit ouvrant
- Vitres électriques
- ABS
- Verrouillage centralisé à distance
- Moteur Diesel
- Boîte Manuelle
- 10 CV fiscaux
Contactez-moi pour plus d'informations.",Casablanca,,https://www.avito.ma/fr/casablanca/voitures_d_occasion/Mercedes_190_Diesel_2_5_58455212.htm,2026-08-13 12:25:02
avito,77968908,Volkswagen T-Cross Essence Automatique 2020,280000,DH,2020,Essence,Automatique,Lilya,Agadir,70000,Volkswagen,T-Cross,5,Dédouanée,Non,6 CV,Excellent,"Bonjour je vend ma t-cross en tres bon etat
Je viens de la dédouaner
Rien à prévoir rien a signaler 
Contrôle technique vierge
Pour plus d’informations me contacter au (numero marocain)",Agadir,,https://www.avito.ma/fr/agadir/voitures_d_occasion/Volkswagen_T_Cross_Essence_Automatique_2020_58455207.htm,2026-08-13 12:25:02
avito,77175889,Citroën C5 Diesel Automatique 2010 à Tanger,83000,DH,2010,Diesel,Automatique,Particulier ,Tanger,159000,Citroën,C5,5,Importée neuve,Non,8 CV,Excellent,"Citroën C5 diesel automatique en excellent état, très bien entretenue.

 2ème main
 Batterie neuve
 4 pneus neufs
 Vidange complète récente
 Suspension Hydractive 3 plus (confort exceptionnel)
 Phares LED et Xénon automatiques
 Essuie-glaces automatiques
 Climatisation automatique bi-zone

 Véhicule très confortable, idéal pour longs trajets comme pour usage quotidien.",Tanger,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Citroën_C5_Diesel_Automatique_2010_à_Tanger_57715044.htm,2026-08-13 12:24:34
