id,brand,condition,creator,door_count,equipment,first_owner,fiscal_power,fuel_type,image_folder,mileage,model,origin,price,publication_date,sector,seller_city,source,title,transmission,year
e55be309-e9c6-4887-8e3c-0d6251d662eb,fiat,,BMW PREMIUM SELECTION,3,"Possibilité de reprendre une bmw ou mini, w-maroc.",Oui,7,essence,jmekd3y56pr7_4,54000,500,,135000,26/05/2025 00:00,Casablanca,Casablanca,moteur,FIAT  500,Automatique,
9e8be5af-18db-4e55-a6ea-b8e01d67e92b,hyundai,Excellent,Chaabi AutoShopBadge Icon,5,"Airbags, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,4uiblnindk7u_12,62499,i20,WW au Maroc,,12/05/2025 12:16,Rabat,Hay el Fath,avito,hyundai i 20,Manuelle,2021
3a70513e-2853-41f0-9a98-f79d12f20619,alfa-romeo,,,,,Non,,,qhn9atkxhqmv_17,,Tonale,,306000,12/05/2025 00:00,Casablanca,Casablanca,moteur,ALFA-ROMEO  Tonale,,
0a825c55-25d7-4ebd-a271-55573abb9677,audi,Excellent,SupercarsShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,v043rh3og6je_3,42499,A3,WW au Maroc,395000,12/05/2025 13:36,Casablanca,2 Mars,avito,Audi A3 Diesel Automatique 2023 à Casablanca,Automatique,
85a4b7f3-3af3-452a-9e15-75f37acabdcc,land-rover,,AUTO EMERAUDE,5,Emeraude auto met en vente une range rover vogue diesel ww maroc full options . pour plus d'information merci de nous contacter .,Oui,12,diesel,a8co913kanul_8,109000,Range,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,LAND-ROVER  Range rover vogue,Automatique,
8268976a-8dd7-4f66-9202-9ee35fdbd833,mercedes-benz,Excellent,GTS autoShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,9,diesel,gk65crjtn177_16,134999,Classe C,Dédouanée,,12/05/2025 11:37,Casablanca,Californie,avito,Mercedes-Benz Classe C Diesel Automatique 2019,Automatique,2019
6a7dcfb4-06a7-4be4-9217-e141d77798bc,volkswagen,Excellent,HAMZA ShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,jj9tyf7m58fq_7,92499,Tiguan,Dédouanée,,12/05/2025 13:05,Beni Mellal,Toute la ville,avito,Volkswagen Tiguan R-line 4 motion 2019ded 2024,Automatique,2019
6600ae44-58d5-41f2-b5ae-72bd26c2ed68,audi,Excellent,🚘🛻🏎️📲ShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,i3k06tywgkxp_10,97499,Q5,Dédouanée,,12/05/2025 12:16,Oujda,Hay El Qods,avito,Audi Q5 S-Line Diesel Automatique 2019,Automatique,2019
6fd4c7e5-c15d-4c88-83ec-513722cbfba1,bmw,,LAACHIRI AUTO,5,"Propre bmw serie 5 diesel 520d 2.0d avec190ch version sport line, modèle 2018, avec 99.000km certifié. vignette 1500dhs. boite automatique avec conduite sport. palettes au volant. clé inteligente avec manipulation du véhicule à distance. démarrage start and stop. Éco-drive (arrêt automatique). auto hold. parctronic 360 avant et arrière. camera de recule. climatisation digitale bizone. siège sport cuir électrique avc fonction lambaire. coffre électrique. compteur degital.. stores latéraux. store arrière électrique. lumières d ambiance intérieur. volant multifonctions avec commande vocale.  grand Écran de navigation. 4 modes de conduites. jante aluminium bi-color 19. rétroviseurs électriques rabatable. poignée de porte avec lumière d ambiance. bixenon directionnel inteligent light system. led du jour avant et arrière. la voiture est très propre avec suivi a jour,   ni aucun frais à prévoir. la voiture est disponible au showroom laachiri auto",Oui,8,diesel,rxyiwm0ozx0m_18,99000,Serie,,345000,12/05/2025 00:00,Tanger,Tanger,moteur,BMW  Serie 5,Automatique,
58764aa9-e371-4940-a547-1b0ff5a7feda,mercedes-benz,,MINT LUXE AUTO,3,A vendre mercedes g63 amg importée neuve en fin 2021 90.0000km pour plus d’informations contactez nous,Oui,23,essence,3qfszm4as9y0_23,94000,Classe,,,12/05/2025 00:00,Marrakech,Marrakech,moteur,MERCEDES-BENZ  Classe g,Automatique,
6bb134c0-500d-432a-849b-c7aa1910282f,bentley,,LUXURY MOTORS AUTOMOTIVE,5,"Moteur : v6 hybride extérieur : vert mulliner intérieur : camel État : 2024 0 km - jantes 22 pouces - spécification de style bentayga en fibre de carbone - spécification bentayga blackline - Étriers peints en noir - fascia, console centrale et ceintures de porte en fibre de carbone - Échappement sport noir avec son sport hybride - toit ouvrant panoramique - Éclairage diamant bentley - lumières de courtoisie des portes bentley - caméra 360º avec vue 3d - vision nocturne - verre de confidentialité - suspension pneumatique adaptative - chargeur de batterie - spécifications de tournée - assistance latérale - régulateur de vitesse adaptatif - système de son surround bang&olufsen - contrôle climatique à 4 zones - fermeture soft - affichage tête haute - coutures contrastées et passepoil de siège - emblèmes bentley - contraste - sièges confort - sièges ventilés et chauffants - intérieur en carbone - volant chauffant bicolore à 3 branches - ciel de pavillon en alcantara - sièges avant/arrière ventilés et chauffants - divertissement pour siège arrière bentley plus ecran tactile - clé de voiturier - sac à roulettes - tapis en laine d'agneau de mulliner - avant et arrière",Oui,14,hybride,lpfpkdqvi0u8_17,4000,Bentayga,,,12/05/2025 00:00,Tanger,Tanger,moteur,BENTLEY  Bentayga,Automatique,
d4f115a1-de93-45bb-9ce1-377b380939f9,bmw,Excellent,Marouane Auto ShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Non,6,diesel,3z74c9nx3ng5_28,134999,Série 1,WW au Maroc,,12/05/2025 12:16,Casablanca,Belvédère,avito,Bmw série 114 pack sport,Manuelle,2016
80f293a0-e308-4617-bf63-d77723b172a7,bentley,,LUXURY MOTORS AUTOMOTIVE,5,"Moteur : v6 hybride extérieur : vert mulliner intérieur : camel État : 2024 0 km - jantes 22 pouces - spécification de style bentayga en fibre de carbone - spécification bentayga blackline - Étriers peints en noir - fascia, console centrale et ceintures de porte en fibre de carbone - Échappement sport noir avec son sport hybride - toit ouvrant panoramique - Éclairage diamant bentley - lumières de courtoisie des portes bentley - caméra 360º avec vue 3d - vision nocturne - verre de confidentialité - suspension pneumatique adaptative - chargeur de batterie - spécifications de tournée - assistance latérale - régulateur de vitesse adaptatif - système de son surround bang&olufsen - contrôle climatique à 4 zones - fermeture soft - affichage tête haute - coutures contrastées et passepoil de siège - emblèmes bentley - contraste - sièges confort avec fonction massage - sièges ventilés et chauffants - intérieur en carbone - volant chauffant bicolore à 3 branches - ciel de pavillon en alcantara - sièges avant/arrière ventilés et chauffants - divertissement pour siège arrière bentley plus ecran tactile - clé de voiturier - sac à roulettes - tapis en laine d'agneau de mulliner - avant et arrière",Oui,14,hybride,sqsqtbaz1gud_18,4000,Bentayga,,,12/05/2025 00:00,Tanger,Tanger,moteur,BENTLEY  Bentayga,Automatique,
e9416f1a-5d88-452c-8ed2-92e621ad6222,volkswagen,Très bon,Samir,5,"Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Radar de recul, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,rp8j35t1ckbd_15,224999,Polo,WW au Maroc,71000,12/05/2025 12:27,Casablanca,Sbata,avito,Volkswagen Polo Diesel Manuelle 2006 à Casablanca,Manuelle,2006
5ed2bb3a-8996-4ed2-83ea-48d96f269b3a,audi,,AUTO SALA EL JADIDA,5,Auto sala el jadida mets en vente une nouvelle audi q3 sportback sline 35 tdi 150ch stronic sline modèle : août 2024 peinture originale 1er main km certifié,Oui,8,diesel,nfk0lxg6fng8_4,9000,Q3,,,12/05/2025 00:00,Rabat,Rabat,moteur,AUDI  Q3,Automatique,
43841e10-d1c7-4a8c-b1b2-4fd25742be32,fiat,,AUTO 212,3,"Ne manquez pas cette occasion unique ⤵️ vehicule en parfait état 10/ 2020 au compteur 57 362 km , avec 6 airbags , jante alu 17 , boite auto , antibrouillard , sono beats , car play , toit ouvrant , fermeture des porteel , clim auto ,siège sport , sortie clé usb , bluethooth..... avec 3 mois de garantie possible de crédit avec la banque",Non,8,essence,2xd91h54jifi_22,59000,500,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,FIAT  500,Automatique,
bb1335fc-0c23-46ea-8c15-fd0b9b5ac14b,iveco,Très bon,G. Ryad AutoShopBadge Icon,3,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,10,diesel,k2lzbofec6wm_25,57499,Daily,WW au Maroc,,12/05/2025 19:11,Tétouan,Safir,avito,Iveco Bache,Manuelle,2019
7c67a904-0c16-4a29-b0da-8d57011fc3f6,toyota,,STELLANTIS &YOU CASABLANCA,5,Toyota c-hr distinctive garantie 12 mois / 50.000 km date de mise en circulation : juin 2019 kilometrage : 53.000km le véhicule a été vérifié dans nos ateliers et soumis à un contrôle rigoureux possibilité de reprise de votre véhicule et financement à crédit.,Oui,10,essence,o7zrfj1n9a95_27,54000,C-hr,,197000,12/05/2025 00:00,Casablanca,Casablanca,moteur,TOYOTA  C-hr,Automatique,
3c210f51-0834-42bb-b3b3-fb6634a36783,audi,Excellent,Auto RachidShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,we0x1p4e9r0f_13,164999,A4,WW au Maroc,,12/05/2025 10:41,Rabat,Massira,avito,AUDI A4 2018,Automatique,2018
13155e90-27b3-4ee1-8755-f4065e676183,jeep,,VOITURES PARTICULIERS CERTIFIéES,5,"•avito / moteur.ma vous proposer : •jeep - compass - diesel 31200 km - année 2023en vente. •véhicule en excellent état •la voiture a été expertisée suivant plus de 50 points de contrôles. •le rapport d’expertise détaillé est disponible sur demande, garantissant la qualité et la fiabilité du véhicule. •le financement est disponible auprès de wafasalaf veuillez nous contacter pour plus d'informations ou pour voir le véhicule.",Oui,8,hybride,62zb3fj99gbv_8,34000,Compass,,300000,12/05/2025 00:00,Casablanca,Casablanca,moteur,JEEP  Compass,Automatique,
d70c390d-1b1e-4953-a167-97a2e35140c2,volkswagen,Excellent,mustapha,,"ABS, Airbags, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Vitres électriques",Non,8,diesel,nov0kfehy83y_15,274999,Touran,Dédouanée,,12/05/2025 13:37,Casablanca,Ben M'sick,avito,voiture mliha,Automatique,2010
2c41cb90-e59f-4928-967c-916e393e0d77,renault,,AUTO HICHAM ERRAHMANI,5,"Bonjour je mets en vente ma voiture renault kadjar , modèle **** manuelle . diesel . 2-éme main , 6 cv. bon état . pour plus d'informations n'hésitez pas de nous contacter . merci .",Non,6,diesel,dvaaxp2g2mb5_3,139000,Kadjar,,,12/05/2025 00:00,Marrakech,Marrakech,moteur,RENAULT  Kadjar,Manuelle,
40c5672c-6af2-48d9-8a4b-eebe462a3715,dacia,Excellent,auto Abderrahim ShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Non,6,diesel,mthtww9tpe6m_2,97499,Duster,WW au Maroc,168000,12/05/2025 19:11,Marrakech,Massira 3,avito,dacia duster 2020 diesel,Manuelle,2020
86ea509a-3b2b-4311-9644-09762d9c4fc5,renault,Neuf,AHMEDShopBadge Icon,5,"Airbags, Climatisation, Système de navigation/GPS",Non,6,diesel,idblvo3xw3a4_3,32499,Express,WW au Maroc,145000,12/05/2025 12:16,Casablanca,2 Mars,avito,renault express darba 33000 km,Manuelle,2022
32e42bb0-1a90-403c-9731-ae8771337bdc,volkswagen,Excellent,NT MOTORS LUXURYShopBadge Icon,,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",,12,diesel,651fpufjyn0y_13,52499,Touareg,,,12/05/2025 12:16,Casablanca,Californie,avito,Volkswagen Touareg Diesel Automatique 2020,Automatique,2020
715931b4-7e64-4597-a2c1-238ec0244de5,honda,,GARAGE LAHCEN,5,Garage lahcen vous propose une magnifique honda civic berline 4 porte voiture avec un faible kilometrage en tres bon etat disposant de plusieurs options led feu dejour xenon bixenon volant cuir multifonctions limiteur et cruise control toit ouvrant camera de recul et camera retro droite siege cuir clim digital bizone retro auto pour plus d'infos visiter notre showroom au 6 bd zerktouni casablanca ou appeler mr hicham,Oui,11,essence,wuirlkod3snu_9,39000,Civic,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,HONDA  Civic,Automatique,
f282f318-b6bf-4744-b9ec-8d3aa2e7fc22,bmw,,VOITURES PARTICULIERS CERTIFIéES,5,"•avito / moteur.ma vous proposer : •bmw - serie 5 sport line - diesel 111637 km - 1er main - année 2019 en vente. •véhicule en excellent état •la voiture a été expertisée suivant plus de 50 points de contrôles. •le rapport d’expertise détaillé est disponible sur demande, garantissant la qualité et la fiabilité du véhicule. •le financement est disponible auprès de wafasalaf veuillez nous contacter pour plus d'informations ou pour voir le véhicule.",Oui,8,diesel,lf01odoxgk1q_9,119000,Serie,,380000,12/05/2025 00:00,Casablanca,Casablanca,moteur,BMW  Serie 5,Automatique,
3a1ec280-7ec7-490d-b7c7-429f3c59ac0e,kia,,COMPLEX AUTO,5,"<svg class=''av-icon'' height=''19'' width=''19'' viewbox='' **** '' xmlns=''---'' aria-labelledby=''phonetitleid'' style=''fill: rgb(41, 161, 96); stroke: rgb(41, 161, 96); stroke-width: 0;''></svg>\\nkia picanto , 1ére main , modéle 2021, boite manuelle , climatisation , radar de recul , ecran tactile , commande au volant , vitre éléctriques ...\\nvéhicule en parfait état, entièrement révisé et contrôlé par nos techniciens.\\npour plus de renseignement appelez téléphone fixe (voir description boutique complexe auto) .",Oui,6,essence,oqztlpbnoq7p_6,54000,Picanto,,,26/05/2025 00:00,Casablanca,Casablanca,moteur,KIA  Picanto,Manuelle,
a4f2eb39-d4d0-4cf5-a5b3-0150f31d5195,mercedes-benz,Neuf,auto chaouiShopBadge Icon,,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",,12,diesel,d8cjzapudypu_1,224999,Classe CLS,Importée neuve,,12/05/2025 13:30,Rabat,Hay el Fath,avito,Mercedes-Benz Classe CLS Diesel Automatique 2011,Automatique,2011
d60b3126-2911-4708-b1ed-62755533d34f,volkswagen,,Rayane,,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques",,5,essence,3thd0l86op9r_26,72499,Polo,WW au Maroc,,12/05/2025 13:22,Rabat,Hassan,avito,Volkswagen polo essence 2021 74k km,Manuelle,2021
74e361e0-cb47-4858-9fbe-8c117126a7bd,bmw,,AUTO MICHA,5,Première main peinture d’origine si vous êtes intéressé contactez moi pour connaître le prix.,Oui,12,diesel,vxzx7j9dt4e7_30,109000,Serie,,,12/05/2025 00:00,Rabat,Rabat,moteur,BMW  Serie 7 30ld pack m,Automatique,
28adf4ef-e392-42d3-98c1-c66553f9035f,nissan,Neuf,Auto_simohamedShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,kntd7v9qncxs_11,194999,Qashqai,WW au Maroc,,12/05/2025 13:01,Meknes,Hamria,avito,Nissan Qashqai Diesel Automatique 2015 à Meknès,Automatique,2015
498d6162-c758-45d4-ba6a-7efddf9259de,mercedes-benz,,NADO.MA,5,Mercedes classe e 220 d dct business diesel 194 ch 8 cv **** km  pour plus de détails voir notre site nado ma,Oui,8,diesel,3aeewx3lxp03_15,99000,Classe,,285000,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe e,Automatique,
48b1216d-5e7b-431d-890f-fdb98c2ed5d1,toyota,,OTOCLIC,5,"Otoclic, meilleure adresse d’achat et vente des voitures et des véhicules d’occasion vous propose une voiture de première main en excellent état, mise en circulation en 2022, bien entretenue, affiche un faible kilométrage réel et dispose de la majorité des options de sa gamme. l'acheteur peut visiter et vérifier la voiture dans notre showroom otoclic en toute transparence et toute confiance. service otoclic : rachat de votre ancienne voiture d’occasion avec un bon prix vente de voiture d’occasion avec le juste prix du marché, dépôt de vente, plusieurs solutions de financement de votre voiture, jusqu’à 6 mois de garantie, satisfait ou remboursé, plusieurs formules d'assurance, prise en charge des démarches administratives, service après-vente, reprise en moins de 2 heures, otoclic achetez et vendez votre voiture en toute confiance.",Oui,10,hybride,tnnrx5g15kev_26,69000,Corolla,,239000,12/05/2025 00:00,Casablanca,Casablanca,moteur,TOYOTA  Corolla,Automatique,
dfcc10f4-500b-4a41-b0eb-df48f63c4f13,audi,Très bon,MrShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,12,diesel,zbga0h489t91_4,97499,Q8,WW au Maroc,,12/05/2025 13:25,Casablanca,Casablanca Finance City,avito,Audi q8 s-line plus 2021,Automatique,2021
26400dfc-c666-4981-8eb4-7b6b91c37924,honda,Très bon,Oussama,5,"Airbags, Climatisation, Jantes aluminium",Non,10,essence,avpq3chlrmtp_17,194999,Civic,WW au Maroc,80000,12/05/2025 13:05,Temara,Massira,avito,Honda civic,Manuelle,2010
0a6a69cd-22ee-43e1-904d-62b461a57ceb,jeep,,LAACHIRI AUTO,5,"Je met en vente une tres belle jeep renegade 2.0 multijet 140 dct limited 4x4 modèle 2018 . dernier entretien complet fait le 18/11/2024 (vidange complet, revision generale, diagnostic et mise-à-jour) .  boite automatique avec conduite sport. 4*4 avec 5 modes de conduites. compteur semi digital. keyless go empreinte(ouverture et fermeture sans clé).  retroviseurs électriques rabatable avec avertisseurs angle mort. démarrage start and stop. angle mort. distronic forward collision warning . line assist franchissement de ligne. climatisation bizone . adaptatif cruise contrÔle . camera de recule 180. 2 sièges électriques  avec fonction lambaire. Écran de navigation tactil .   jante aluminium   .  bixenon directionnel inteligent light system. barre de toit aluminium. code et fare automatique. la voiture est dans un état irréprochable ni aucun frais à prévoir. la voiture est disponible au showroom laachiri auto",Oui,8,diesel,yaygjsrrn7al_19,99000,Renegade,,,12/05/2025 00:00,Tanger,Tanger,moteur,JEEP  Renegade,Automatique,
80ad63b4-c456-430b-867a-a3f3fa7e80ba,volkswagen,,AUTO ABDERRAHIM,5,Volkswagen tiguan 2018 full options tomobil jdida baqa kamla sbara original kelomitrage original tout options محل لبيع وشراء السيارات المعلومات موجودة في الاعلان لي مهتم مرحبا,Oui,8,diesel,dkyl3bu0ol2f_28,179000,Tiguan,,228000,12/05/2025 00:00,Marrakech,Marrakech,moteur,VOLKSWAGEN  Tiguan,Automatique,
859d657f-9dae-412a-96bc-45a891feb65d,volkswagen,Très bon,AzizShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,9nese6brqi7l_1,124999,Tiguan,WW au Maroc,205000,12/05/2025 12:16,Agadir,El Houda,avito,Tiguan2018,Automatique,2018
44079709-ee34-4647-a9ec-ba94ec18e716,audi,,AUTO GHALI,5,"Auto ghali met en vente une audi q8 s line importer neuve 0 km . s line int/ ext , double tableau ,distronique , attache remorque , camera 360 , mal electrique ... pour plus de renseignements merci de nous contacter par téléphone , ou visitez notre showroom",Non,12,diesel,w8585t1y1hp4_14,4000,Q8,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,AUDI  Q8,Automatique,
00d57bab-60ae-4826-b93b-df4eaa8c61f7,ford,Excellent,hassan autoShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,v8j0yf0ahg0t_22,7499,Focus,WW au Maroc,300000,12/05/2025 13:05,Casablanca,Californie,avito,Ford focus st lain,Automatique,2024
93c1feab-80ed-4de2-a346-7ecb8817cecc,renault,Très bon,Bilal Nahayla,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,zu4z3flyyp0a_15,32499,Clio,WW au Maroc,,12/05/2025 12:16,Temara,Massira 1,avito,clio 4 2021,Manuelle,2021
af373170-9e00-44ce-8efa-1b6cc031c0d8,land-rover,,AUTO EMERAUDE,5,Véhicule en excellent état pour plus d'info contactez nous,Oui,12,diesel,9obvqymmhke3_19,84000,Range,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,LAND-ROVER  Range rover sport,Automatique,
5759c4c0-ec13-45ec-baf4-ad524073640e,land-rover,,BMW PREMIUM SELECTION,5,Possibilité de reprise.,Oui,8,diesel,qma9ib5sg5ki_2,99000,Discovery,,345000,26/05/2025 00:00,Casablanca,Casablanca,moteur,LAND-ROVER  Discovery,Automatique,
bef01fa1-4a34-46fd-84b5-d831c4650da9,mini,,BMW PREMIUM SELECTION,3,Possibilité de reprise.,Oui,9,essence,c6cxcjsjvft7_1,59000,Cooper,,172000,26/05/2025 00:00,Casablanca,Casablanca,moteur,MINI  Cooper,Manuelle,
9653ff89-ba4c-4567-909a-f105a89b9b66,jaguar,,FAJRINE AUTO,5,jaguar e pace en très bon état faible kilométrage \\npour plus d’informations n’hésitez pas à me contacter,Oui,8,diesel,g7fpq9ahyaug_2,37000,E-pace,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,JAGUAR  E-pace S150d,Automatique,
6a00c07c-c467-4113-96c0-8c767d00b41f,skoda,Très bon,ANH AutoShopBadge Icon,5,,Oui,7,essence,tvatm3nzkly8_11,114999,Fabia,WW au Maroc,107000,12/05/2025 12:27,Marrakech,Massira 1,avito,Skoda Fabia Essence,Manuelle,2018
a0b60314-544d-4b88-bcef-f2308812a385,peugeot,Très bon,ANH AutoShopBadge Icon,5,,Oui,6,diesel,eec62mfjg0fw_25,67499,208,WW au Maroc,165000,12/05/2025 12:27,Marrakech,Massira 1,avito,Peugeot 208 Diesel,Manuelle,2023
b918cdc4-db1d-4a51-ab31-9eb225f55407,audi,,GARAGE LAHCEN,5,Garage lahcen vous propose une audi a6 2.0 tdi prestige w maroc en très bon état disposant de siège cuir automatique mémoire camera de recul et radar av ar volant cuir multifonctions limiteur et cruise control led feu de jour xenon bixenon jante 18 pouce boiserie interieur… pour plus d’info visiter notre showroom au 6 bd zerktouni casablanca ou appeler mr hicham,Non,8,diesel,0va323f5lq73_8,119000,A6,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,AUDI  A6,Automatique,
6ced389d-9899-4643-a225-f487edf0c260,bentley,,LUXURY MOTORS AUTOMOTIVE,5,"Moteur : v6 hybride extérieur : vert mulliner intérieur : camel État : 2024 0 km - jantes 22 pouces - spécification de style bentayga en fibre de carbone - spécification bentayga blackline - Étriers peints en noir - fascia, console centrale et ceintures de porte en fibre de carbone - Échappement sport noir avec son sport hybride - toit ouvrant panoramique - Éclairage diamant bentley - lumières de courtoisie des portes bentley - caméra 360º avec vue 3d - vision nocturne - verre de confidentialité - suspension pneumatique adaptative - chargeur de batterie - spécifications de tournée - assistance latérale - régulateur de vitesse adaptatif - système de son surround bang&olufsen - contrôle climatique à 4 zones - fermeture soft - affichage tête haute - coutures contrastées et passepoil de siège - emblèmes bentley - contraste - sièges confort avec fonction massage - sièges ventilés et chauffants - intérieur en carbone - volant chauffant bicolore à 3 branches - ciel de pavillon en alcantara - sièges avant/arrière ventilés et chauffants - divertissement pour siège arrière bentley plus ecran tactile - clé de voiturier - sac à roulettes - tapis en laine d'agneau de mulliner - avant et arrière",Oui,14,hybride,hpo58q3aqkd4_19,4000,Bentayga,,,12/05/2025 00:00,Tanger,Tanger,moteur,BENTLEY  Bentayga,Automatique,
bee3cea0-afc1-43e8-a92c-a71d25313745,audi,,LUXURY AUTO,5,audi a3 sportback s line 40 tdi quattro s tronic (importée neuve) est disponible actuellement chez luxury auto.,Non,,diesel,pi9zdg4xaaxd_21,,A3,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,AUDI  A3 S line,Automatique,
219681b3-b450-460a-9b2d-42208fa2e173,bentley,,SELECTIVE MOTORS CARS,3,Très belle continentale gt full options. 5 caméras. distronic. head up . vision nocturne. sièges ventilés. sièges chauffants. jantes forgées. vehicule full options.,Oui,34,essence,yaj1ey4xdhcy_28,39000,Continental,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,BENTLEY  Continental,Automatique,
3bd977cc-e284-43ee-94bc-f60b82d437b1,volkswagen,,C'ZAM AUTO,5,Volkswagen tiguan r line import neuf immatriculation 2025 disponible dans toutes les couleurs full options aucun option manquante financement possible immatriculation rabat reprise possible livraison possible partout au maroc,Oui,8,diesel,asyoaqbhpnf5_27,4000,Tiguan,,,12/05/2025 00:00,Oujda,Oujda,moteur,VOLKSWAGEN  Tiguan,Automatique,
